title,link,date,name,parent,companyAbout
Constellation acquires the assets of the Health – Clinical business from GFI Business Solutions,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-acquires-the-assets-of-the-health-clinical-business-from-gfi-business-solutions,2010-10-18T00:00:00,GFI Business Solutions Inc,Harris,"A leader in the Canadian IT industry, GFI Solutions Group specializes in the design, implementation, integration and support of business software solutions, in the development of e- business solutions, and in electronic payment, professional, and technical IT services. In operation for over 20 years, GFI Solutions Group has pursued an active growth strategy, and its most recent acquisitions include Fortsum Business Solutions Inc., Bell Business Solutions Inc., and Accovia Inc. These acquisitions have enabled the company to expand its client base internationally, conquer vertical markets, and extend its product and service offering to SMBs. Over a five-year period, they have enabled the firm to increase its annualized revenues and employee base fivefold. For more information, please visit the Company’s Website at www.gfisolutions.com.For further information, contact:"
Constellation Software Inc. Acquires Xn Leisure Systems Ltd.,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-acquires-xn-leisure-systems-ltd,2010-12-01T00:00:00,Xn Leisure Systems Ltd,Jonas Software,
"Constellation Software Completes Acquisition of Selected Assets of John Deere Agri Services, Inc.",https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-completes-acquisition-of-selected-assets-of-john-deere-agri-services-inc,2011-01-03T00:00:00,"John Deere Agri Services, Inc.,",Constellation Software,
Constellation Software Inc. acquires the business assets of Efficient Workflow Solutions LLC,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-acquires-the-business-assets-of-efficient-workflow-solutions-llc,2011-04-15T00:00:00,Efficient Workflow Solutions LLC,Jonas Software,
Constellation Software Inc. Acquires the Local Government Suite of Solutions from Innoprise Software Inc.,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-acquires-the-local-government-suite-of-solutions-from-innoprise-software-inc,2011-04-29T00:00:00,"INNOPRISE SOFTWARE, INC",Harris,
Constellation Software Acquires Northpointe Institute for Public Management,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-acquires-northpointe-institute-for-public-management,2011-05-03T00:00:00,Northpointe Institute for Public Management,Volaris Group,
Constellation Software Inc. Acquires Fitronics Ltd.,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-acquires-fitronics-ltd,2011-06-08T00:00:00,Fitronics Ltd,Jonas Software,
Constellation Software Inc. acquires Youbill Inc.,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-acquires-youbill-inc,2011-06-30T00:00:00,Youbill Inc. (dba Member Solutions).,Jonas Software,
Constellation Acquires ProSoft Technologies,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-acquires-prosoft-technologies,2011-06-30T00:00:00,ProSoft Technologies,Harris,"For two and a half decades, ProSoft Technologies, Inc. has been committed to the research and development of student information systems, school management system, and municipality software in Pennsylvania. We pride ourselves on continually improving our systems based on the feedback we receive from school district personnel, Pennsylvania Department of Education, and other relevant governmental organizations. The end result is a suite of systems that not only meets the state’s standards, but also the high standards of our clients. For further information on ProSoft, please visit our website at www.prosofttech.com, or call 412-854-5622."
Constellation Acquires Capital Computer Associates,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-acquires-capital-computer-associates,2012-02-16T00:00:00,"Capital Computer Associates, Inc",Harris,
Constellation Software Inc. Completes Acquisition of Kestral Computing Pty Ltd.,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-completes-acquisition-of-kestral-computing-pty-ltd,2012-04-04T00:00:00,Kestral Computing,Jonas Software,
Constellation Acquires Cognera Corporation,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-acquires-cognera-corporation,2012-04-05T00:00:00,Cognera Corporation,Harris,
Constellation Software Inc. Acquires the Assets of Local Government Solutions,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-acquires-the-assets-of-local-government-solutions,2012-05-03T00:00:00,Lender Processing Services,Harris,
Constellation Software Inc. Acquires certain Assets of Lender Processing Services LLC,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-acquires-certain-assets-of-lender-processing-services-llc,2012-05-04T00:00:00,Lender Processing Services LLC,Harris,
"Constellation Software’s Volaris Group Acquires Wynne Systems, Inc. InfoManager, Inc. and Wynne Systems EMEA, N.V.",https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-s-volaris-group-acquires-wynne-systems-inc.-infomanager-inc.-and-wynne-systems-emea-n.v,2012-05-17T00:00:00,"Wynne Systems, Inc",Volaris Group,
Constellation Software Inc. Acquires the Shares of Ibco Holdings Ltd,https://www.csisoftware.com/category/press-releases/2019/01/21/constellation-software-inc.-acquires-the-shares-of-ibco-holdings-ltd,2012-08-02T00:00:00,Ibcos Holdings Ltd,Constellation Software,"With headquarters in Poole, Dorset, United Kingdom, Ibcos was established in 1979 and has built a reputation as an industry leading provider of Dealer Management Systems to the Agricultural, Construction, and Horticultural Machinery Dealer industries across the UK and Ireland. Ibcos provides a fully integrated suite, Ibcos Gold, which offers complete scalability from single user systems to multi-depot, multi-company systems with hundreds of users. Ibcos’ continued involvement in these vertical markets has resulted in strong relationships with many of the manufacturers and importers/distributors. For more information, visit https://www.ibcos.co.uk/"
Constellation Software Inc. Acquires COREsense Inc.,https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-software-inc.-acquires-coresense-inc,2012-08-13T00:00:00,COREsense Inc,Constellation Software,"Friedman Corporation is headquartered in Deerfield, IL and is a wholly-owned subsidiary of Constellation Software. Friedman Corporation specializes in complete ERP solutions for manufacturers and distributors of “make to order” and “engineer to order” products in the building products, capital equipment, and automotive sectors. The Friedman Operating group also has a complementary portfolio of software offerings for transportation management, material optimization, supply chain management, multi-channel merchant and direct-to-consumer distribution. For further information about Friedman Corporation, please visit their website at www.friedmancorp.com "
Constellation Software’s Volaris Group Acquires SpecTec Group Holdings Limited,https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-software-s-volaris-group-acquires-spectec-group-holdings-limited,2012-08-22T00:00:00,SpecTec Group Holdings Limited,Volaris Group,
"Trapeze Group, a Subsidiary of Constellation’s Volaris Group, Expands Passenger Transport Solution Offering in Europe with Acquisition of Elgeba Geratebau GmbH",https://www.csisoftware.com/category/press-releases/2019/01/22/trapeze-group-a-subsidiary-of-constellation-s-volaris-group-expands-passenger-transport-solution-offering-in-europe-with-acquisition-of-elgeba-geratebau-gmbh,2012-09-04T00:00:00,Elgeba Gerätebau GmbH,Trapeze Group,
Constellation Software Inc acquires Tucasi Limited,https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-software-inc-acquires-tucasi-limited,2012-10-05T00:00:00,Tucasi Limited,Jonas Software,
Constellation Software Inc acquires London & Zurich Plc,https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-software-inc-acquires-london-zurich-plc,2012-11-01T00:00:00,London & Zurich Plc,Jonas Software,"Constellation’s common shares are listed on the Toronto Stock Exchange under the symbol “CSU”. Constellation Software is an international provider of market leading software and services to a number of industries across both the public and private sectors. The Company acquires, manages and builds vertical market software businesses that provide mission-critical software solutions. For further information, contact:John BillowitsChief Financial Officer(416) 861-2279info@csisoftware.comwww.csisoftware.com   November 1st 2012"
CONSTELLATION SOFTWARE COMPLETES ACQUISITION OF COMPUTER SOFTWARE INNOVATIONS,https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-software-completes-acquisition-of-computer-software-innovations,2012-11-09T00:00:00,Computer Software Innovations,Harris,"CSWI is a provider of Financial Software Solutions to the public sector market. The CSWI software solutions have established CSWI as a major software provider to school districts and local governments in the southeastern United States. CSWI offers a fully integrated suite of software products from financials and human resources to revenues and citizen services. CSWI also provides Technology Solutions and Cloud Services, focused primarily on the public sector market, particularly K-12 education. Its Technology Solution division delivers classroom and enterprise solutions including borderless networks, datacenter and virtualization, physical security and infrastructure, video collaboration and instructional technologies while also providing Hosted Voice, Hosted Email and Identity Management solutions. More information about CSWI is available at www.csioutfitters.com. "
Constellation Completes Acquisition of Digital Arts and Science Corporation,https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-completes-acquisition-of-digital-arts-and-science-corporation,2012-11-11T00:00:00,Digital Arts and Sciences Corporation,Volaris Group,
Constellation acquires the assets of the Canadian Healthcare business of Ormed,https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-acquires-the-assets-of-the-canadian-healthcare-business-of-ormed,2012-11-11T00:00:00,Ormed Information Systems Ltd,Harris,"Incorporated in 1989, Ormed is a leader in the advancement of fully integrated and e-commerce enabled management information systems for the healthcare industry. From its early inception as a healthcare consulting firm in 1985, Ormed sought to embed its healthcare best practices into software in order to give its clients ready and affordable access to the tools necessary to run an efficient healthcare organization. Today, those same values drive Ormed’s software and service enhancements to continuously improve on the business processes designed specifically for hospitals in the areas of supply chain management, finance, human capital management, decision support and systems management. To learn more about Ormed visit us online at www.ormed.com.  For further information, contact: "
"Constellation Software Acquires Z57, Inc.",https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-software-acquires-z57-inc,2012-12-03T00:00:00,"Z57, Inc",Constellation Software,
"Constellation Software Acquires Salar, Inc.",https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-software-acquires-salar-inc,2012-12-05T00:00:00,"Salar, Inc",Constellation Software,
Constellation Software Acquires Honeywell POMS Corp.,https://www.csisoftware.com/category/press-releases/2019/01/22/constellation-software-acquires-honeywell-poms-corp,2012-12-05T00:00:00,Honeywell POMS Corp,Constellation Software,"With headquarters in Herndon, Virginia, POMS was founded in 1987 and bought by Honeywell in 1999. POMS provides web based production management control system, consulting and project management services to large Pharmaceutical and Biologics corporations. POMS systems eliminate errors and minimize incidents to help make products right the first time and reduce compliance efforts.-end-"
